Timestamp,FractionalDate,UncorrectedCountRate[cts/min],CorrectedCountRate[cts/min],Pressure[mbar]
2020-07-01T00:00:00Z,2020.4972678,7589,6805,985.07
2020-07-02T00:00:00Z,2020.5000000,6856,6783,998.32
2020-07-03T00:00:00Z,2020.5027322,6782,6775,999.62
2020-07-04T00:00:00Z,2020.5054645,6840,6772,998.42
2020-07-05T00:00:00Z,2020.5081967,7064,6758,993.76
2020-07-06T00:00:00Z,2020.5109290,7396,6758,987.55
2020-07-07T00:00:00Z,2020.5136612,6982,6765,995.49
2020-07-08T00:00:00Z,2020.5163934,6725,6778,1000.81
2020-07-09T00:00:00Z,2020.5191257,6627,6783,1002.88
2020-07-10T00:00:00Z,2020.5218579,6659,6801,1002.60
2020-07-11T00:00:00Z,2020.5245902,6522,6793,1005.23
2020-07-12T00:00:00Z,2020.5273224,6284,6790,1010.23
2020-07-13T00:00:00Z,2020.5300546,6272,6778,1010.23
2020-07-14T00:00:00Z,2020.5327869,6231,6724,1010.06
2020-07-15T00:00:00Z,2020.5355191,6082,6728,1013.39
2020-07-16T00:00:00Z,2020.5382514,6133,6721,1012.13
2020-07-17T00:00:00Z,2020.5409836,6180,6725,1011.17
2020-07-18T00:00:00Z,2020.5437158,6158,6719,1011.53
2020-07-19T00:00:00Z,2020.5464481,6084,6717,1013.11
2020-07-20T00:00:00Z,2020.5491803,6265,6740,1009.63
2020-07-21T00:00:00Z,2020.5519126,6601,6749,1002.75
2020-07-22T00:00:00Z,2020.5546448,6950,6759,996.01
2020-07-23T00:00:00Z,2020.5573770,7145,6795,992.98
2020-07-24T00:00:00Z,2020.5601093,6741,6776,1000.43
2020-07-25T00:00:00Z,2020.5628415,6512,6760,1004.81
2020-07-26T00:00:00Z,2020.5655738,6141,6748,1012.51
2020-07-27T00:00:00Z,2020.5683060,5997,6758,1015.89
2020-07-28T00:00:00Z,2020.5710383,6192,6731,1011.05
2020-07-29T00:00:00Z,2020.5737705,6577,6734,1002.96
2020-07-30T00:00:00Z,2020.5765027,6682,6750,1001.14
2020-07-31T00:00:00Z,2020.5792350,6218,6776,1011.37
2020-08-01T00:00:00Z,2020.5819672,6156,6769,1012.59
2020-08-02T00:00:00Z,2020.5846995,6422,6766,1006.79
2020-08-03T00:00:00Z,2020.5874317,6637,6744,1001.92
2020-08-04T00:00:00Z,2020.5901639,6605,6746,1002.60
2020-08-05T00:00:00Z,2020.5928962,6425,6768,1006.76
2020-08-06T00:00:00Z,2020.5956284,6013,6767,1015.73
2020-08-07T00:00:00Z,2020.5983607,5775,6767,1021.17
2020-08-08T00:00:00Z,2020.6010929,5947,6777,1017.43
2020-08-09T00:00:00Z,2020.6038251,6099,6792,1014.29
2020-08-10T00:00:00Z,2020.6065574,5821,6829,1021.33
2020-08-11T00:00:00Z,2020.6092896,5673,6794,1024.11
2020-08-12T00:00:00Z,2020.6120219,5827,6763,1019.87
2020-08-13T00:00:00Z,2020.6147541,6022,6728,1014.74
2020-08-14T00:00:00Z,2020.6174863,6323,6708,1007.75
2020-08-15T00:00:00Z,2020.6202186,6470,6731,1005.10
2020-08-16T00:00:00Z,2020.6229508,6397,6756,1007.13
2020-08-17T00:00:00Z,2020.6256831,6277,6764,1009.84
2020-08-18T00:00:00Z,2020.6284153,6350,6750,1007.99
2020-08-19T00:00:00Z,2020.6311475,6412,6741,1006.52
2020-08-20T00:00:00Z,2020.6338798,6323,6750,1008.58
2020-08-21T00:00:00Z,2020.6366120,6198,6756,1011.39
2020-08-22T00:00:00Z,2020.6393443,6592,6764,1003.26
2020-08-23T00:00:00Z,2020.6420765,7098,6758,993.11
2020-08-24T00:00:00Z,2020.6448087,7015,6773,995.02
2020-08-25T00:00:00Z,2020.6475410,6766,6751,999.45
2020-08-26T00:00:00Z,2020.6502732,6915,6749,996.46
2020-08-27T00:00:00Z,2020.6530055,6559,6736,1003.38
2020-08-28T00:00:00Z,2020.6557377,6270,6744,1009.58
2020-08-29T00:00:00Z,2020.6584699,6280,6738,1009.26
2020-08-30T00:00:00Z,2020.6612022,6355,6734,1007.58
2020-08-31T00:00:00Z,2020.6639344,6153,6728,1011.83
2020-09-01T00:00:00Z,2020.6666667,5801,6714,1019.52
2020-09-02T00:00:00Z,2020.6693989,5625,6721,1023.81
2020-09-03T00:00:00Z,2020.6721311,5903,6710,1017.10
2020-09-04T00:00:00Z,2020.6748634,6446,6754,1006.06
2020-09-05T00:00:00Z,2020.6775956,6780,6778,999.70
2020-09-06T00:00:00Z,2020.6803279,6745,6808,1001.02
2020-09-07T00:00:00Z,2020.6830601,6498,6802,1005.91
2020-09-08T00:00:00Z,2020.6857923,6797,6798,999.80
2020-09-09T00:00:00Z,2020.6885246,6967,6811,996.70
2020-09-10T00:00:00Z,2020.6912568,7187,6798,992.27
2020-09-11T00:00:00Z,2020.6939891,6664,6783,1002.15
2020-09-12T00:00:00Z,2020.6967213,6947,6778,996.46
2020-09-13T00:00:00Z,2020.6994536,7113,6796,993.62
2020-09-14T00:00:00Z,2020.7021858,6551,6770,1004.24
2020-09-15T00:00:00Z,2020.7049180,6002,6752,1015.66
2020-09-16T00:00:00Z,2020.7076503,6367,6761,1007.95
2020-09-17T00:00:00Z,2020.7103825,6082,6778,1014.44
2020-09-18T00:00:00Z,2020.7131148,6467,6765,1005.90
2020-09-19T00:00:00Z,2020.7158470,6300,6786,1009.81
2020-09-20T00:00:00Z,2020.7185792,6570,6796,1004.38
2020-09-21T00:00:00Z,2020.7213115,7124,6773,993.02
2020-09-22T00:00:00Z,2020.7240437,6949,6776,996.39
2020-09-23T00:00:00Z,2020.7267760,6811,6757,998.67
2020-09-24T00:00:00Z,2020.7295082,6671,6740,1001.14
2020-09-25T00:00:00Z,2020.7322404,6529,6698,1003.25
2020-09-26T00:00:00Z,2020.7349727,6077,6699,1012.92
2020-09-27T00:00:00Z,2020.7377049,5735,6671,1020.17
2020-09-28T00:00:00Z,2020.7404372,5783,6666,1018.95
2020-09-29T00:00:00Z,2020.7431694,5823,6665,1017.98
2020-09-30T00:00:00Z,2020.7459016,5795,6692,1019.19
2020-10-01T00:00:00Z,2020.7486339,5713,6719,1021.65
2020-10-02T00:00:00Z,2020.7513661,5557,6760,1026.23
2020-10-03T00:00:00Z,2020.7540984,5551,6753,1026.23
2020-10-04T00:00:00Z,2020.7568306,5766,6795,1021.97
2020-10-05T00:00:00Z,2020.7595628,6132,6802,1013.75
2020-10-06T00:00:00Z,2020.7622951,6293,6786,1009.97
2020-10-07T00:00:00Z,2020.7650273,6370,6764,1007.87
2020-10-08T00:00:00Z,2020.7677596,6371,6754,1007.64
2020-10-09T00:00:00Z,2020.7704918,6520,6748,1004.41
2020-10-10T00:00:00Z,2020.7732240,6447,6754,1006.13
2020-10-11T00:00:00Z,2020.7759563,6107,6746,1013.20
2020-10-12T00:00:00Z,2020.7786885,6256,6762,1010.25
2020-10-13T00:00:00Z,2020.7814208,5979,6752,1016.23
2020-10-14T00:00:00Z,2020.7841530,5717,6735,1021.91
2020-10-15T00:00:00Z,2020.7868852,6006,6757,1015.67
2020-10-16T00:00:00Z,2020.7896175,6091,6759,1013.83
2020-10-17T00:00:00Z,2020.7923497,6880,6791,998.06
2020-10-18T00:00:00Z,2020.7950820,7213,6769,991.17
2020-10-19T00:00:00Z,2020.7978142,6540,6751,1004.16
2020-10-20T00:00:00Z,2020.8005464,6044,6732,1014.31
2020-10-21T00:00:00Z,2020.8032787,6260,6723,1009.43
2020-10-22T00:00:00Z,2020.8060109,6985,6707,994.29
2020-10-23T00:00:00Z,2020.8087432,7198,6753,991.13
2020-10-24T00:00:00Z,2020.8114754,6932,6714,995.47
2020-10-25T00:00:00Z,2020.8142077,6439,6693,1004.98
2020-10-26T00:00:00Z,2020.8169399,6692,6697,999.87
2020-10-27T00:00:00Z,2020.8196721,6813,6723,997.98
2020-10-28T00:00:00Z,2020.8224044,6889,6726,996.52
2020-10-29T00:00:00Z,2020.8251366,6839,6735,997.69
2020-10-30T00:00:00Z,2020.8278689,6155,6736,1012.05
2020-10-31T00:00:00Z,2020.8306011,5793,6734,1020.09
2020-11-01T00:00:00Z,2020.8333333,6073,6744,1013.92
2020-11-02T00:00:00Z,2020.8360656,7062,6767,994.23
2020-11-03T00:00:00Z,2020.8387978,7116,6787,993.48
2020-11-04T00:00:00Z,2020.8415301,6646,6788,1002.62
2020-11-05T00:00:00Z,2020.8442623,7347,6801,989.36
2020-11-06T00:00:00Z,2020.8469945,6651,6757,1001.90
2020-11-07T00:00:00Z,2020.8497268,6524,6730,1003.98
2020-11-08T00:00:00Z,2020.8524590,6151,6758,1012.46
2020-11-09T00:00:00Z,2020.8551913,6044,6773,1015.22
2020-11-10T00:00:00Z,2020.8579235,5521,6749,1026.88
2020-11-11T00:00:00Z,2020.8606557,5654,6770,1024.09
2020-11-12T00:00:00Z,2020.8633880,5745,6752,1021.57
2020-11-13T00:00:00Z,2020.8661202,5828,6756,1019.72
2020-11-14T00:00:00Z,2020.8688525,6004,6768,1015.94
2020-11-15T00:00:00Z,2020.8715847,6106,6750,1013.30
2020-11-16T00:00:00Z,2020.8743169,6158,6740,1011.95
2020-11-17T00:00:00Z,2020.8770492,6466,6708,1004.76
2020-11-18T00:00:00Z,2020.8797814,7149,6726,991.54
2020-11-19T00:00:00Z,2020.8825137,8080,6746,975.46
2020-11-20T00:00:00Z,2020.8852459,6803,6721,998.49
2020-11-21T00:00:00Z,2020.8879781,6682,6710,1000.72
2020-11-22T00:00:00Z,2020.8907104,7612,6712,982.74
2020-11-23T00:00:00Z,2020.8934426,7383,6745,987.63
2020-11-24T00:00:00Z,2020.8961749,6555,6748,1003.73
2020-11-25T00:00:00Z,2020.8989071,6497,6729,1004.61
2020-11-26T00:00:00Z,2020.9016393,6840,6737,997.84
2020-11-27T00:00:00Z,2020.9043716,5912,6709,1016.90
2020-11-28T00:00:00Z,2020.9071038,5459,6713,1027.69
2020-11-29T00:00:00Z,2020.9098361,5550,6747,1026.13
2020-11-30T00:00:00Z,2020.9125683,6030,6759,1015.23
2020-12-01T00:00:00Z,2020.9153005,6255,6783,1010.78
2020-12-02T00:00:00Z,2020.9180328,5878,6760,1018.63
2020-12-03T00:00:00Z,2020.9207650,5942,6718,1016.33
2020-12-04T00:00:00Z,2020.9234973,5964,6680,1015.08
2020-12-05T00:00:00Z,2020.9262295,6094,6628,1011.11
2020-12-06T00:00:00Z,2020.9289617,5915,6660,1015.78
2020-12-07T00:00:00Z,2020.9316940,5762,6673,1019.59
2020-12-08T00:00:00Z,2020.9344262,5631,6701,1023.25
2020-12-09T00:00:00Z,2020.9371585,5693,6727,1022.31
2020-12-10T00:00:00Z,2020.9398907,5703,6675,1021.01
2020-12-11T00:00:00Z,2020.9426230,5756,6665,1019.55
2020-12-12T00:00:00Z,2020.9453552,5848,6662,1017.36
2020-12-13T00:00:00Z,2020.9480874,5854,6675,1017.50
2020-12-14T00:00:00Z,2020.9508197,5866,6698,1017.69
2020-12-15T00:00:00Z,2020.9535519,6182,6690,1010.47
2020-12-16T00:00:00Z,2020.9562842,6487,6693,1003.99
2020-12-17T00:00:00Z,2020.9590164,5787,6693,1019.45
2020-12-18T00:00:00Z,2020.9617486,5905,6665,1016.12
2020-12-19T00:00:00Z,2020.9644809,6146,6658,1010.55
2020-12-20T00:00:00Z,2020.9672131,6285,6654,1007.46
2020-12-21T00:00:00Z,2020.9699454,6394,6697,1006.02
2020-12-22T00:00:00Z,2020.9726776,6429,6698,1005.29
2020-12-23T00:00:00Z,2020.9754098,6643,6715,1001.21
2020-12-24T00:00:00Z,2020.9781421,6625,6729,1001.86
2020-12-25T00:00:00Z,2020.9808743,6078,6737,1013.67
2020-12-26T00:00:00Z,2020.9836066,6314,6775,1009.29
2020-12-27T00:00:00Z,2020.9863388,6604,6776,1003.22
2020-12-28T00:00:00Z,2020.9890710,6338,6762,1008.52
2020-12-29T00:00:00Z,2020.9918033,6389,6761,1007.39
2020-12-30T00:00:00Z,2020.9945355,6586,6743,1002.91
2020-12-31T00:00:00Z,2020.9972678,6397,6767,1007.36
2021-01-01T00:00:00Z,2021.0000000,6326,6749,1008.51
2021-01-02T00:00:00Z,2021.0027397,5980,6740,1015.92
2021-01-03T00:00:00Z,2021.0054795,5636,6738,1023.91
2021-01-04T00:00:00Z,2021.0082192,5335,6726,1031.04
2021-01-05T00:00:00Z,2021.0109589,5315,6720,1031.42
2021-01-06T00:00:00Z,2021.0136986,5400,6686,1028.60
2021-01-07T00:00:00Z,2021.0164384,5674,6706,1022.35
2021-01-08T00:00:00Z,2021.0191781,5734,6712,1021.02
2021-01-09T00:00:00Z,2021.0219178,5741,6705,1020.74
2021-01-10T00:00:00Z,2021.0246575,6052,6704,1013.57
2021-01-11T00:00:00Z,2021.0273973,6144,6689,1011.23
2021-01-12T00:00:00Z,2021.0301370,6021,6654,1013.28
2021-01-13T00:00:00Z,2021.0328767,5561,6661,1024.14
2021-01-14T00:00:00Z,2021.0356164,5522,6655,1024.97
2021-01-15T00:00:00Z,2021.0383562,5830,6656,1017.67
2021-01-16T00:00:00Z,2021.0410959,5896,6650,1016.01
2021-01-17T00:00:00Z,2021.0438356,6131,6656,1010.84
2021-01-18T00:00:00Z,2021.0465753,6331,6675,1006.90
2021-01-19T00:00:00Z,2021.0493151,6364,6717,1007.03
2021-01-20T00:00:00Z,2021.0520548,6281,6712,1008.69
2021-01-21T00:00:00Z,2021.0547945,6448,6713,1005.23
2021-01-22T00:00:00Z,2021.0575342,6926,6722,995.70
2021-01-23T00:00:00Z,2021.0602740,7204,6689,989.72
2021-01-24T00:00:00Z,2021.0630137,6922,6693,995.19
2021-01-25T00:00:00Z,2021.0657534,6785,6702,998.08
2021-01-26T00:00:00Z,2021.0684932,6602,6690,1001.54
2021-01-27T00:00:00Z,2021.0712329,6670,6699,1000.34
2021-01-28T00:00:00Z,2021.0739726,6591,6682,1001.59
2021-01-29T00:00:00Z,2021.0767123,6671,6693,1000.21
2021-01-30T00:00:00Z,2021.0794521,7184,6711,990.55
2021-01-31T00:00:00Z,2021.0821918,7351,6712,987.46
2021-02-01T00:00:00Z,2021.0849315,6972,6668,993.80
2021-02-02T00:00:00Z,2021.0876712,6258,6655,1008.11
2021-02-03T00:00:00Z,2021.0904110,6070,6649,1012.06
2021-02-04T00:00:00Z,2021.0931507,5933,6623,1014.64
2021-02-05T00:00:00Z,2021.0958904,5597,6628,1022.61
2021-02-06T00:00:00Z,2021.0986301,5573,6632,1023.26
2021-02-07T00:00:00Z,2021.1013699,5669,6612,1020.54
2021-02-08T00:00:00Z,2021.1041096,5684,6622,1020.40
2021-02-09T00:00:00Z,2021.1068493,5740,6607,1018.76
2021-02-10T00:00:00Z,2021.1095890,5643,6607,1021.04
2021-02-11T00:00:00Z,2021.1123288,5475,6600,1025.00
2021-02-12T00:00:00Z,2021.1150685,5607,6589,1021.57
2021-02-13T00:00:00Z,2021.1178082,5627,6603,1021.37
2021-02-14T00:00:00Z,2021.1205479,5447,6605,1025.80
2021-02-15T00:00:00Z,2021.1232877,5821,6607,1016.90
2021-02-16T00:00:00Z,2021.1260274,5623,6613,1021.69
2021-02-17T00:00:00Z,2021.1287671,5531,6613,1023.89
2021-02-18T00:00:00Z,2021.1315068,5820,6633,1017.43
2021-02-19T00:00:00Z,2021.1342466,5945,6661,1015.13
2021-02-20T00:00:00Z,2021.1369863,5956,6626,1014.13
2021-02-21T00:00:00Z,2021.1397260,5745,6602,1018.55
2021-02-22T00:00:00Z,2021.1424658,5360,6613,1028.14
2021-02-23T00:00:00Z,2021.1452055,5574,6585,1022.31
2021-02-24T00:00:00Z,2021.1479452,6097,6543,1009.44
2021-02-25T00:00:00Z,2021.1506849,6686,6593,997.89
2021-02-26T00:00:00Z,2021.1534247,6679,6645,999.15
2021-02-27T00:00:00Z,2021.1561644,6065,6667,1012.58
2021-02-28T00:00:00Z,2021.1589041,6212,6684,1009.64
2021-03-01T00:00:00Z,2021.1616438,6478,6681,1003.93
2021-03-02T00:00:00Z,2021.1643836,6188,6680,1010.10
2021-03-03T00:00:00Z,2021.1671233,6547,6700,1002.92
2021-03-04T00:00:00Z,2021.1698630,6470,6737,1005.21
2021-03-05T00:00:00Z,2021.1726027,6248,6749,1010.16
2021-03-06T00:00:00Z,2021.1753425,7353,6752,988.48
2021-03-07T00:00:00Z,2021.1780822,6821,6730,998.30
2021-03-08T00:00:00Z,2021.1808219,6045,6721,1014.08
2021-03-09T00:00:00Z,2021.1835616,5648,6719,1023.25
2021-03-10T00:00:00Z,2021.1863014,5585,6708,1024.53
2021-03-11T00:00:00Z,2021.1890411,6375,6719,1007.01
2021-03-12T00:00:00Z,2021.1917808,7252,6720,989.47
2021-03-13T00:00:00Z,2021.1945205,7254,6685,988.71
2021-03-14T00:00:00Z,2021.1972603,7034,6678,992.71
2021-03-15T00:00:00Z,2021.2000000,6743,6685,998.59
2021-03-16T00:00:00Z,2021.2027397,6225,6693,1009.60
2021-03-17T00:00:00Z,2021.2054795,5896,6700,1017.02
2021-03-18T00:00:00Z,2021.2082192,5853,6707,1018.19
2021-03-19T00:00:00Z,2021.2109589,5826,6723,1019.28
2021-03-20T00:00:00Z,2021.2136986,7190,6711,990.66
2021-03-21T00:00:00Z,2021.2164384,7399,6705,986.65
2021-03-22T00:00:00Z,2021.2191781,6579,6683,1001.88
2021-03-23T00:00:00Z,2021.2219178,6715,6670,998.85
2021-03-24T00:00:00Z,2021.2246575,6931,6682,994.79
2021-03-25T00:00:00Z,2021.2273973,6654,6690,1000.53
2021-03-26T00:00:00Z,2021.2301370,6205,6680,1009.71
2021-03-27T00:00:00Z,2021.2328767,6177,6680,1010.33
2021-03-28T00:00:00Z,2021.2356164,6168,6701,1010.95
2021-03-29T00:00:00Z,2021.2383562,6580,6736,1002.99
2021-03-30T00:00:00Z,2021.2410959,6897,6772,997.29
2021-03-31T00:00:00Z,2021.2438356,6648,6773,1002.26
2021-04-01T00:00:00Z,2021.2465753,6565,6777,1004.04
2021-04-02T00:00:00Z,2021.2493151,6593,6774,1003.44
2021-04-03T00:00:00Z,2021.2520548,6520,6750,1004.48
2021-04-04T00:00:00Z,2021.2547945,7553,6762,984.96
2021-04-05T00:00:00Z,2021.2575342,8659,6813,967.37
2021-04-06T00:00:00Z,2021.2602740,8111,6792,975.80
2021-04-07T00:00:00Z,2021.2630137,7303,6759,989.39
2021-04-08T00:00:00Z,2021.2657534,6927,6744,996.12
2021-04-09T00:00:00Z,2021.2684932,7365,6764,988.35
2021-04-10T00:00:00Z,2021.2712329,7086,6752,993.38
2021-04-11T00:00:00Z,2021.2739726,6150,6737,1012.22
2021-04-12T00:00:00Z,2021.2767123,5914,6719,1017.04
2021-04-13T00:00:00Z,2021.2794521,6165,6715,1011.30
2021-04-14T00:00:00Z,2021.2821918,5918,6729,1017.18
2021-04-15T00:00:00Z,2021.2849315,5459,6719,1027.83
2021-04-16T00:00:00Z,2021.2876712,5248,6698,1032.70
2021-04-17T00:00:00Z,2021.2904110,5249,6681,1032.34
2021-04-18T00:00:00Z,2021.2931507,5327,6666,1030.05
2021-04-19T00:00:00Z,2021.2958904,5476,6661,1026.24
2021-04-20T00:00:00Z,2021.2986301,5869,6662,1016.95
2021-04-21T00:00:00Z,2021.3013699,6543,6695,1002.90
2021-04-22T00:00:00Z,2021.3041096,6690,6718,1000.33
2021-04-23T00:00:00Z,2021.3068493,6532,6731,1003.80
2021-04-24T00:00:00Z,2021.3095890,6345,6741,1007.92
2021-04-25T00:00:00Z,2021.3123288,6154,6752,1012.27
2021-04-26T00:00:00Z,2021.3150685,6055,6699,1013.41
2021-04-27T00:00:00Z,2021.3178082,6233,6748,1010.48
2021-04-28T00:00:00Z,2021.3205479,6315,6775,1009.26
2021-04-29T00:00:00Z,2021.3232877,6391,6781,1007.75
2021-04-30T00:00:00Z,2021.3260274,6586,6778,1003.62
2021-05-01T00:00:00Z,2021.3287671,6358,6764,1008.10
2021-05-02T00:00:00Z,2021.3315068,6218,6759,1011.02
2021-05-03T00:00:00Z,2021.3342466,6267,6751,1009.81
2021-05-04T00:00:00Z,2021.3369863,6291,6737,1008.99
2021-05-05T00:00:00Z,2021.3397260,6481,6767,1005.59
2021-05-06T00:00:00Z,2021.3424658,6741,6769,1000.31
2021-05-07T00:00:00Z,2021.3452055,6914,6772,996.96
2021-05-08T00:00:00Z,2021.3479452,6599,6759,1002.99
2021-05-09T00:00:00Z,2021.3506849,6371,6738,1007.32
2021-05-10T00:00:00Z,2021.3534247,6224,6711,1009.91
2021-05-11T00:00:00Z,2021.3561644,6145,6690,1011.26
2021-05-12T00:00:00Z,2021.3589041,6056,6696,1013.32
2021-05-13T00:00:00Z,2021.3616438,6225,6689,1009.47
2021-05-14T00:00:00Z,2021.3643836,6356,6698,1006.83
2021-05-15T00:00:00Z,2021.3671233,6388,6712,1006.43
2021-05-16T00:00:00Z,2021.3698630,6428,6718,1005.72
2021-05-17T00:00:00Z,2021.3726027,6436,6740,1006.00
2021-05-18T00:00:00Z,2021.3753425,6448,6674,1004.41
2021-05-19T00:00:00Z,2021.3780822,6615,6663,1000.74
2021-05-20T00:00:00Z,2021.3808219,6671,6688,1000.13
2021-05-21T00:00:00Z,2021.3835616,7062,6724,993.20
2021-05-22T00:00:00Z,2021.3863014,7075,6748,993.44
2021-05-23T00:00:00Z,2021.3890411,6474,6767,1005.71
2021-05-24T00:00:00Z,2021.3917808,6196,6745,1011.26
2021-05-25T00:00:00Z,2021.3945205,5783,6766,1020.97
2021-05-26T00:00:00Z,2021.3972603,5819,6766,1020.14
2021-05-27T00:00:00Z,2021.4000000,6052,6713,1013.75
2021-05-28T00:00:00Z,2021.4027397,6168,6724,1011.44
2021-05-29T00:00:00Z,2021.4054795,5722,6720,1021.46
2021-05-30T00:00:00Z,2021.4082192,5765,6724,1020.58
2021-05-31T00:00:00Z,2021.4109589,5933,6745,1017.08
2021-06-01T00:00:00Z,2021.4136986,5669,6753,1023.41
2021-06-02T00:00:00Z,2021.4164384,5488,6758,1027.88
2021-06-03T00:00:00Z,2021.4191781,5431,6729,1028.70
2021-06-04T00:00:00Z,2021.4219178,5621,6719,1023.87
2021-06-05T00:00:00Z,2021.4246575,5872,6715,1017.88
2021-06-06T00:00:00Z,2021.4273973,5935,6729,1016.72
2021-06-07T00:00:00Z,2021.4301370,5854,6711,1018.21
2021-06-08T00:00:00Z,2021.4328767,5910,6696,1016.63
2021-06-09T00:00:00Z,2021.4356164,6038,6709,1013.97
2021-06-10T00:00:00Z,2021.4383562,6123,6728,1012.46
2021-06-11T00:00:00Z,2021.4410959,6298,6742,1008.97
2021-06-12T00:00:00Z,2021.4438356,6830,6718,997.54
2021-06-13T00:00:00Z,2021.4465753,6660,6743,1001.45
2021-06-14T00:00:00Z,2021.4493151,6556,6719,1003.13
2021-06-15T00:00:00Z,2021.4520548,7034,6726,993.83
2021-06-16T00:00:00Z,2021.4547945,6233,6725,1010.04
2021-06-17T00:00:00Z,2021.4575342,6019,6695,1014.13
2021-06-18T00:00:00Z,2021.4602740,6238,6668,1008.77
2021-06-19T00:00:00Z,2021.4630137,5983,6683,1014.68
2021-06-20T00:00:00Z,2021.4657534,6229,6691,1009.40
2021-06-21T00:00:00Z,2021.4684932,6349,6707,1007.18
2021-06-22T00:00:00Z,2021.4712329,6177,6686,1010.46
2021-06-23T00:00:00Z,2021.4739726,6075,6702,1013.02
2021-06-24T00:00:00Z,2021.4767123,6119,6721,1012.43
2021-06-25T00:00:00Z,2021.4794521,6135,6721,1012.07
2021-06-26T00:00:00Z,2021.4821918,6187,6728,1011.07
2021-06-27T00:00:00Z,2021.4849315,6317,6720,1008.12
2021-06-28T00:00:00Z,2021.4876712,6321,6712,1007.87
2021-06-29T00:00:00Z,2021.4904110,6348,6717,1007.39
2021-06-30T00:00:00Z,2021.4931507,6129,6721,1012.22
2021-07-01T00:00:00Z,2021.4958904,5897,6689,1016.79
2021-07-02T00:00:00Z,2021.4986301,6001,6664,1013.91
2021-07-03T00:00:00Z,2021.5013699,6008,6680,1014.06
2021-07-04T00:00:00Z,2021.5041096,6024,6699,1014.11
2021-07-05T00:00:00Z,2021.5068493,6039,6703,1013.86
2021-07-06T00:00:00Z,2021.5095890,6185,6714,1010.85
2021-07-07T00:00:00Z,2021.5123288,6109,6685,1011.92
2021-07-08T00:00:00Z,2021.5150685,6049,6716,1013.89
2021-07-09T00:00:00Z,2021.5178082,5825,6723,1019.14
2021-07-10T00:00:00Z,2021.5205479,5891,6699,1017.12
2021-07-11T00:00:00Z,2021.5232877,6127,6697,1011.77
2021-07-12T00:00:00Z,2021.5260274,6019,6720,1014.62
2021-07-13T00:00:00Z,2021.5287671,5993,6724,1015.31
2021-07-14T00:00:00Z,2021.5315068,6102,6707,1012.52
2021-07-15T00:00:00Z,2021.5342466,6311,6680,1007.45
2021-07-16T00:00:00Z,2021.5369863,6139,6669,1010.95
2021-07-17T00:00:00Z,2021.5397260,6316,6688,1007.49
2021-07-18T00:00:00Z,2021.5424658,6829,6721,997.61
2021-07-19T00:00:00Z,2021.5452055,6654,6710,1000.88
2021-07-20T00:00:00Z,2021.5479452,6681,6696,1000.06
2021-07-21T00:00:00Z,2021.5506849,6398,6667,1005.32
2021-07-22T00:00:00Z,2021.5534247,6560,6671,1002.02
2021-07-23T00:00:00Z,2021.5561644,6228,6659,1008.80
2021-07-24T00:00:00Z,2021.5589041,6145,6649,1010.40
2021-07-25T00:00:00Z,2021.5616438,6040,6659,1012.93
2021-07-26T00:00:00Z,2021.5643836,5910,6676,1016.23
2021-07-27T00:00:00Z,2021.5671233,5940,6684,1015.72
2021-07-28T00:00:00Z,2021.5698630,6326,6644,1006.42
2021-07-29T00:00:00Z,2021.5726027,6864,6655,995.59
2021-07-30T00:00:00Z,2021.5753425,7092,6684,991.75
2021-07-31T00:00:00Z,2021.5780822,7029,6695,993.17
2021-08-01T00:00:00Z,2021.5808219,6995,6713,994.19
2021-08-02T00:00:00Z,2021.5835616,6747,6704,998.88
2021-08-03T00:00:00Z,2021.5863014,6748,6655,997.86
2021-08-04T00:00:00Z,2021.5890411,6376,6663,1005.73
2021-08-05T00:00:00Z,2021.5917808,6032,6647,1012.88
2021-08-06T00:00:00Z,2021.5945205,5913,6656,1015.72
2021-08-07T00:00:00Z,2021.5972603,5958,6667,1014.94
2021-08-08T00:00:00Z,2021.6000000,6177,6665,1010.04
2021-08-09T00:00:00Z,2021.6027397,6204,6679,1009.72
2021-08-10T00:00:00Z,2021.6054795,6250,6703,1009.20
2021-08-11T00:00:00Z,2021.6082192,6209,6705,1010.14
2021-08-12T00:00:00Z,2021.6109589,6139,6698,1011.50
2021-08-13T00:00:00Z,2021.6136986,6314,6711,1008.01
2021-08-14T00:00:00Z,2021.6164384,6696,6741,1000.68
2021-08-15T00:00:00Z,2021.6191781,7004,6738,994.51
2021-08-16T00:00:00Z,2021.6219178,6630,6722,1001.64
2021-08-17T00:00:00Z,2021.6246575,6438,6723,1005.62
2021-08-18T00:00:00Z,2021.6273973,7104,6760,993.06
2021-08-19T00:00:00Z,2021.6301370,7430,6805,987.87
2021-08-20T00:00:00Z,2021.6328767,7106,6832,994.50
2021-08-21T00:00:00Z,2021.6356164,6552,6803,1004.85
2021-08-22T00:00:00Z,2021.6383562,6217,6821,1012.32
2021-08-23T00:00:00Z,2021.6410959,5783,6786,1021.38
2021-08-24T00:00:00Z,2021.6438356,5754,6725,1020.91
2021-08-25T00:00:00Z,2021.6465753,6164,6710,1011.29
2021-08-26T00:00:00Z,2021.6493151,5584,6704,1024.46
2021-08-27T00:00:00Z,2021.6520548,5455,6701,1027.53
2021-08-28T00:00:00Z,2021.6547945,5613,6709,1023.85
2021-08-29T00:00:00Z,2021.6575342,5711,6687,1021.06
