filename,date,corrected_flux,chlorophyll_mean
AQUA_MODIS.20250208.L3m.DAY.CHL.chlor_a.4km.nc,2025-02-08,5801,1.2455466986898194
AQUA_MODIS.20250209.L3m.DAY.CHL.chlor_a.4km.nc,2025-02-09,5802,0.46727543417180856
AQUA_MODIS.20250210.L3m.DAY.CHL.chlor_a.4km.nc,2025-02-10,5776,0.21439950351739825
AQUA_MODIS.20250211.L3m.DAY.CHL.chlor_a.4km.nc,2025-02-11,5798,0.5057018697171033
AQUA_MODIS.20250212.L3m.DAY.CHL.chlor_a.4km.nc,2025-02-12,5837,0.8087409568626696
AQUA_MODIS.20250213.L3m.DAY.CHL.chlor_a.4km.nc,2025-02-13,5875,0.7442050757489356
AQUA_MODIS.20250214.L3m.DAY.CHL.chlor_a.4km.nc,2025-02-14,5878,0.3011111038893511
AQUA_MODIS.20250215.L3m.DAY.CHL.chlor_a.4km.nc,2025-02-15,5826,0.11413917985073356
AQUA_MODIS.20250216.L3m.DAY.CHL.chlor_a.4km.nc,2025-02-16,5783,0.43340164505980006
AQUA_MODIS.20250217.L3m.DAY.CHL.chlor_a.4km.nc,2025-02-17,5792,0.6065719118288957
AQUA_MODIS.20250218.L3m.DAY.CHL.chlor_a.4km.nc,2025-02-18,5808,0.9097186608909451
AQUA_MODIS.20250219.L3m.DAY.CHL.chlor_a.4km.nc,2025-02-19,5757,0.6244219203824225
AQUA_MODIS.20250220.L3m.DAY.CHL.chlor_a.4km.nc,2025-02-20,5738,0.29887869937219075
AQUA_MODIS.20250221.L3m.DAY.CHL.chlor_a.4km.nc,2025-02-21,5744,0.5310898186161529
AQUA_MODIS.20250222.L3m.DAY.CHL.chlor_a.4km.nc,2025-02-22,5770,0.1410102816774658
AQUA_MODIS.20250223.L3m.DAY.CHL.chlor_a.4km.nc,2025-02-23,5790,0.7785577024075659
AQUA_MODIS.20250224.L3m.DAY.CHL.chlor_a.4km.nc,2025-02-24,5773,0.4000728299491811
AQUA_MODIS.20250225.L3m.DAY.CHL.chlor_a.4km.nc,2025-02-25,5762,0.26945069823602236
AQUA_MODIS.20250226.L3m.DAY.CHL.chlor_a.4km.nc,2025-02-26,5738,0.5000054688494336
AQUA_MODIS.20250227.L3m.DAY.CHL.chlor_a.4km.nc,2025-02-27,5723,0.4740459134423015
AQUA_MODIS.20250228.L3m.DAY.CHL.chlor_a.4km.nc,2025-02-28,5728,0.3002866213928401
AQUA_MODIS.20250301.L3m.DAY.CHL.chlor_a.4km.nc,2025-03-01,5691,0.33930432687397877
AQUA_MODIS.20250302.L3m.DAY.CHL.chlor_a.4km.nc,2025-03-02,5718,0.20740297050744755
AQUA_MODIS.20250303.L3m.DAY.CHL.chlor_a.4km.nc,2025-03-03,5730,0.3694529027234897
AQUA_MODIS.20250304.L3m.DAY.CHL.chlor_a.4km.nc,2025-03-04,5770,0.2298875747303845
AQUA_MODIS.20250305.L3m.DAY.CHL.chlor_a.4km.nc,2025-03-05,5751,1.193334205863402
AQUA_MODIS.20250306.L3m.DAY.CHL.chlor_a.4km.nc,2025-03-06,5778,0.6634481483496913
AQUA_MODIS.20250307.L3m.DAY.CHL.chlor_a.4km.nc,2025-03-07,5756,0.42371048577522374
AQUA_MODIS.20250308.L3m.DAY.CHL.chlor_a.4km.nc,2025-03-08,5751,0.3048412789669769
AQUA_MODIS.20250309.L3m.DAY.CHL.chlor_a.4km.nc,2025-03-09,5771,0.2777889961651875
AQUA_MODIS.20250310.L3m.DAY.CHL.chlor_a.4km.nc,2025-03-10,5749,0.5652551111608575
AQUA_MODIS.20250311.L3m.DAY.CHL.chlor_a.4km.nc,2025-03-11,5714,0.193209194170223
AQUA_MODIS.20250312.L3m.DAY.CHL.chlor_a.4km.nc,2025-03-12,5725,0.4670454370693898
AQUA_MODIS.20250313.L3m.DAY.CHL.chlor_a.4km.nc,2025-03-13,5782,0.4289248143899463
AQUA_MODIS.20250314.L3m.DAY.CHL.chlor_a.4km.nc,2025-03-14,5750,0.2707515616557881
AQUA_MODIS.20250315.L3m.DAY.CHL.chlor_a.4km.nc,2025-03-15,5695,0.8038200618030269
AQUA_MODIS.20250316.L3m.DAY.CHL.chlor_a.4km.nc,2025-03-16,5763,0.13968564532129898
AQUA_MODIS.20250317.L3m.DAY.CHL.chlor_a.4km.nc,2025-03-17,5770,0.4933416351353157
AQUA_MODIS.20250318.L3m.DAY.CHL.chlor_a.4km.nc,2025-03-18,5763,0.47707334101025467
AQUA_MODIS.20250319.L3m.DAY.CHL.chlor_a.4km.nc,2025-03-19,5739,0.3229014903200179
AQUA_MODIS.20250320.L3m.DAY.CHL.chlor_a.4km.nc,2025-03-20,5760,0.4624658234667716
AQUA_MODIS.20250321.L3m.DAY.CHL.chlor_a.4km.nc,2025-03-21,5728,0.7226393903552457
AQUA_MODIS.20250322.L3m.DAY.CHL.chlor_a.4km.nc,2025-03-22,5686,0.42345955423068316
AQUA_MODIS.20250323.L3m.DAY.CHL.chlor_a.4km.nc,2025-03-23,5730,0.44918255966728976
AQUA_MODIS.20250324.L3m.DAY.CHL.chlor_a.4km.nc,2025-03-24,5668,0.27979604297616223
AQUA_MODIS.20250325.L3m.DAY.CHL.chlor_a.4km.nc,2025-03-25,5669,0.5965567194649861
AQUA_MODIS.20250326.L3m.DAY.CHL.chlor_a.4km.nc,2025-03-26,5715,0.7106464061104755
AQUA_MODIS.20250327.L3m.DAY.CHL.chlor_a.4km.nc,2025-03-27,5723,0.6888303034695564
AQUA_MODIS.20250328.L3m.DAY.CHL.chlor_a.4km.nc,2025-03-28,5724,0.6154991987179487
AQUA_MODIS.20250329.L3m.DAY.CHL.chlor_a.4km.nc,2025-03-29,5751,1.8964678485576922
AQUA_MODIS.20250330.L3m.DAY.CHL.chlor_a.4km.nc,2025-03-30,5785,1.4985418213631194
AQUA_MODIS.20250331.L3m.DAY.CHL.chlor_a.4km.nc,2025-03-31,5796,0.7453560533495082
AQUA_MODIS.20250401.L3m.DAY.CHL.chlor_a.4km.nc,2025-04-01,5656,1.0245421029526536
AQUA_MODIS.20250402.L3m.DAY.CHL.chlor_a.4km.nc,2025-04-02,5628,0.8722089250511098
AQUA_MODIS.20250403.L3m.DAY.CHL.chlor_a.4km.nc,2025-04-03,5639,0.36523871933010216
AQUA_MODIS.20250404.L3m.DAY.CHL.chlor_a.4km.nc,2025-04-04,5675,0.47910768093054235
AQUA_MODIS.20250405.L3m.DAY.CHL.chlor_a.4km.nc,2025-04-05,5687,0.8078621479156248
AQUA_MODIS.20250406.L3m.DAY.CHL.chlor_a.4km.nc,2025-04-06,5690,0.6949045166640025
AQUA_MODIS.20250407.L3m.DAY.CHL.chlor_a.4km.nc,2025-04-07,5715,0.48484915270162715
AQUA_MODIS.20250408.L3m.DAY.CHL.chlor_a.4km.nc,2025-04-08,5697,0.8780433227061604
AQUA_MODIS.20250409.L3m.DAY.CHL.chlor_a.4km.nc,2025-04-09,5691,0.4522695591131694
AQUA_MODIS.20250410.L3m.DAY.CHL.chlor_a.4km.nc,2025-04-10,5708,0.7984470540053378
AQUA_MODIS.20250411.L3m.DAY.CHL.chlor_a.4km.nc,2025-04-11,5729,0.9824690229894638
AQUA_MODIS.20250412.L3m.DAY.CHL.chlor_a.4km.nc,2025-04-12,5698,0.8184635456464431
AQUA_MODIS.20250413.L3m.DAY.CHL.chlor_a.4km.nc,2025-04-13,5660,0.5155177339594414
AQUA_MODIS.20250414.L3m.DAY.CHL.chlor_a.4km.nc,2025-04-14,5697,0.5801131813820628
AQUA_MODIS.20250415.L3m.DAY.CHL.chlor_a.4km.nc,2025-04-15,5693,0.3530970982142857
AQUA_MODIS.20250416.L3m.DAY.CHL.chlor_a.4km.nc,2025-04-16,5580,1.507918891556766
AQUA_MODIS.20250417.L3m.DAY.CHL.chlor_a.4km.nc,2025-04-17,5612,0.6140015660697664
AQUA_MODIS.20250418.L3m.DAY.CHL.chlor_a.4km.nc,2025-04-18,5579,
AQUA_MODIS.20250419.L3m.DAY.CHL.chlor_a.4km.nc,2025-04-19,5646,0.2647042361172763
AQUA_MODIS.20250420.L3m.DAY.CHL.chlor_a.4km.nc,2025-04-20,5716,0.2969712678966604
AQUA_MODIS.20250421.L3m.DAY.CHL.chlor_a.4km.nc,2025-04-21,5709,0.23953382670879364
AQUA_MODIS.20250422.L3m.DAY.CHL.chlor_a.4km.nc,2025-04-22,5723,0.6815763245884774
AQUA_MODIS.20250423.L3m.DAY.CHL.chlor_a.4km.nc,2025-04-23,5742,0.45814897687432576
AQUA_MODIS.20250424.L3m.DAY.CHL.chlor_a.4km.nc,2025-04-24,5763,1.872772855239932
AQUA_MODIS.20250425.L3m.DAY.CHL.chlor_a.4km.nc,2025-04-25,5751,0.3320441841396406
AQUA_MODIS.20250426.L3m.DAY.CHL.chlor_a.4km.nc,2025-04-26,5765,1.9008086867559524
AQUA_MODIS.20250427.L3m.DAY.CHL.chlor_a.4km.nc,2025-04-27,5783,1.3490333557128906
AQUA_MODIS.20250428.L3m.DAY.CHL.chlor_a.4km.nc,2025-04-28,5776,0.20615266296348259
AQUA_MODIS.20250429.L3m.DAY.CHL.chlor_a.4km.nc,2025-04-29,5780,0.5689275110561153
AQUA_MODIS.20250430.L3m.DAY.CHL.chlor_a.4km.nc,2025-04-30,5813,0.6339561269499536
AQUA_MODIS.20250501.L3m.DAY.CHL.chlor_a.4km.nc,2025-05-01,5814,2.2173731684062625
AQUA_MODIS.20250502.L3m.DAY.CHL.chlor_a.4km.nc,2025-05-02,5766,2.128817953209765
AQUA_MODIS.20250503.L3m.DAY.CHL.chlor_a.4km.nc,2025-05-03,5739,0.2220171888669332
AQUA_MODIS.20250504.L3m.DAY.CHL.chlor_a.4km.nc,2025-05-04,5730,0.9079181311326229
AQUA_MODIS.20250505.L3m.DAY.CHL.chlor_a.4km.nc,2025-05-05,5709,0.6998625796101832
AQUA_MODIS.20250506.L3m.DAY.CHL.chlor_a.4km.nc,2025-05-06,5701,4.255331186147837
AQUA_MODIS.20250507.L3m.DAY.CHL.chlor_a.4km.nc,2025-05-07,5734,0.8683671101485149
AQUA_MODIS.20250508.L3m.DAY.CHL.chlor_a.4km.nc,2025-05-08,5777,0.8055451470862326
AQUA_MODIS.20250509.L3m.DAY.CHL.chlor_a.4km.nc,2025-05-09,5771,2.3264830825533305
AQUA_MODIS.20250510.L3m.DAY.CHL.chlor_a.4km.nc,2025-05-10,5751,0.5026108566998985
AQUA_MODIS.20250511.L3m.DAY.CHL.chlor_a.4km.nc,2025-05-11,5740,1.4242793703542171
AQUA_MODIS.20250512.L3m.DAY.CHL.chlor_a.4km.nc,2025-05-12,5643,0.9722340369003551
AQUA_MODIS.20250513.L3m.DAY.CHL.chlor_a.4km.nc,2025-05-13,5653,0.47303301706035583
AQUA_MODIS.20250514.L3m.DAY.CHL.chlor_a.4km.nc,2025-05-14,5705,2.2056670531507656
AQUA_MODIS.20250515.L3m.DAY.CHL.chlor_a.4km.nc,2025-05-15,5752,0.38711255233713576
AQUA_MODIS.20250516.L3m.DAY.CHL.chlor_a.4km.nc,2025-05-16,5800,0.3427604876066509
AQUA_MODIS.20250517.L3m.DAY.CHL.chlor_a.4km.nc,2025-05-17,5811,0.7805513831658092
AQUA_MODIS.20250518.L3m.DAY.CHL.chlor_a.4km.nc,2025-05-18,5827,0.5603686148317462
AQUA_MODIS.20250519.L3m.DAY.CHL.chlor_a.4km.nc,2025-05-19,5826,2.6552111674202945
AQUA_MODIS.20250520.L3m.DAY.CHL.chlor_a.4km.nc,2025-05-20,5802,0.5156826754997427
AQUA_MODIS.20250521.L3m.DAY.CHL.chlor_a.4km.nc,2025-05-21,5813,2.89371829562717
AQUA_MODIS.20250522.L3m.DAY.CHL.chlor_a.4km.nc,2025-05-22,5815,1.8661712384155624
AQUA_MODIS.20250523.L3m.DAY.CHL.chlor_a.4km.nc,2025-05-23,5791,
AQUA_MODIS.20250524.L3m.DAY.CHL.chlor_a.4km.nc,2025-05-24,5777,4.861613082885742
AQUA_MODIS.20250525.L3m.DAY.CHL.chlor_a.4km.nc,2025-05-25,5768,0.8359653327218882
AQUA_MODIS.20250526.L3m.DAY.CHL.chlor_a.4km.nc,2025-05-26,5749,
AQUA_MODIS.20250527.L3m.DAY.CHL.chlor_a.4km.nc,2025-05-27,5743,1.9341746270328004
AQUA_MODIS.20250528.L3m.DAY.CHL.chlor_a.4km.nc,2025-05-28,5727,0.7500414071104075
AQUA_MODIS.20250529.L3m.DAY.CHL.chlor_a.4km.nc,2025-05-29,5703,0.9808244916003537
AQUA_MODIS.20250530.L3m.DAY.CHL.chlor_a.4km.nc,2025-05-30,5668,0.7479123618592125
AQUA_MODIS.20250531.L3m.DAY.CHL.chlor_a.4km.nc,2025-05-31,5671,
AQUA_MODIS.20250601.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-06-01,5325,3.886697253341195
AQUA_MODIS.20250602.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-06-02,4944,0.7400624972985823
AQUA_MODIS.20250603.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-06-03,5069,1.0061526665320764
AQUA_MODIS.20250604.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-06-04,5221,
AQUA_MODIS.20250605.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-06-05,5347,
AQUA_MODIS.20250606.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-06-06,5404,2.657462553544478
AQUA_MODIS.20250607.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-06-07,5510,0.5517299404085236
AQUA_MODIS.20250608.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-06-08,5506,
AQUA_MODIS.20250609.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-06-09,5626,0.5534576697468915
AQUA_MODIS.20250610.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-06-10,5742,
AQUA_MODIS.20250611.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-06-11,5766,1.5181500805591617
AQUA_MODIS.20250612.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-06-12,5721,0.34203561147054035
AQUA_MODIS.20250613.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-06-13,5648,4.002330052033636
AQUA_MODIS.20250614.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-06-14,5749,0.8006724096543296
AQUA_MODIS.20250615.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-06-15,5747,
AQUA_MODIS.20250616.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-06-16,5749,4.199566904703776
AQUA_MODIS.20250617.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-06-17,5725,0.6417926389779618
AQUA_MODIS.20250618.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-06-18,5714,
AQUA_MODIS.20250619.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-06-19,5706,0.6167484852227264
AQUA_MODIS.20250620.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-06-20,5626,
AQUA_MODIS.20250621.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-06-21,5611,2.312939663289096
AQUA_MODIS.20250622.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-06-22,5615,0.9418227053478937
AQUA_MODIS.20250623.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-06-23,5608,1.8616631825764973
AQUA_MODIS.20250624.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-06-24,5618,0.8305986628812903
AQUA_MODIS.20250625.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-06-25,5621,
AQUA_MODIS.20250626.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-06-26,5631,0.7366196878213551
AQUA_MODIS.20250627.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-06-27,5612,0.44954073556048824
AQUA_MODIS.20250628.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-06-28,5616,
AQUA_MODIS.20250629.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-06-29,5637,1.479685322219777
AQUA_MODIS.20250630.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-06-30,5660,
AQUA_MODIS.20250701.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-07-01,5659,2.567432048927078
AQUA_MODIS.20250702.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-07-02,5673,0.9459071543024874
AQUA_MODIS.20250703.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-07-03,5691,
AQUA_MODIS.20250704.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-07-04,5703,0.5547196717388863
AQUA_MODIS.20250705.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-07-05,5699,0.5566205342610677
AQUA_MODIS.20250706.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-07-06,5705,3.549789028334548
AQUA_MODIS.20250707.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-07-07,5729,0.72993801607944
AQUA_MODIS.20250708.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-07-08,5760,
AQUA_MODIS.20250709.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-07-09,5786,0.7442860007286072
AQUA_MODIS.20250710.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-07-10,5785,0.46530802971390167
AQUA_MODIS.20250711.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-07-11,5770,
AQUA_MODIS.20250712.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-07-12,5754,0.5409046387736306
AQUA_MODIS.20250713.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-07-13,5755,
AQUA_MODIS.20250714.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-07-14,5758,0.4855945681737474
AQUA_MODIS.20250715.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-07-15,5711,0.3480998319305589
AQUA_MODIS.20250716.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-07-16,5689,5.321994236537388
AQUA_MODIS.20250717.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-07-17,5705,0.9394389032160194
AQUA_MODIS.20250718.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-07-18,5700,0.3755287354992282
AQUA_MODIS.20250719.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-07-19,5691,1.6324226066517153
AQUA_MODIS.20250720.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-07-20,5683,0.5119224360641281
AQUA_MODIS.20250721.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-07-21,5687,1.421783447265625
AQUA_MODIS.20250722.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-07-22,5681,0.6126411333476027
AQUA_MODIS.20250723.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-07-23,5688,0.46730635596103354
AQUA_MODIS.20250724.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-07-24,5696,0.7502066379123263
AQUA_MODIS.20250725.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-07-25,5693,0.22802208209859914
AQUA_MODIS.20250726.L3m.DAY.CHL.chlor_a.4km.NRT.nc,2025-07-26,5674,
